 200.0     0.00    0.3252E+12    1     128^3 :  box [h^-1 Mpc], redshift, part. mass [h^-1 M_s], nspecies, n	#
    4602   51.1417 180.0308 189.4974  -196.1   571.9  -526.8       27  0.8780E+13  0.3541   384.4  0.4931   203.1      0.1347    	3
    4603   74.0965 152.9903 171.8179  -311.5   313.9   478.7       27  0.8780E+13  0.3192   242.8  0.4530   262.2      0.4013E-01	1
    4604   88.3913 151.8451 172.3842  -152.7   543.3   848.2       27  0.8780E+13  0.2892   270.4  0.4502   267.0      0.5282E-01	1
    4605   87.0519 167.9639 173.7496    -3.3   472.1   719.0       27  0.8780E+13  0.2213   293.1  0.4109   351.7      0.3828E-01	2
    4606   78.4904 170.3408 178.4609  -181.3   668.0   675.0       27  0.8780E+13  0.2906   264.6  0.4295   307.7      0.6013E-01	2
    4607   62.1128 179.7819 186.3308   302.1  -312.3   404.5       27  0.8780E+13  0.3553   367.1  0.4880   209.4      0.2912    	2
    4608   60.7047 194.9388 194.1593   414.8  -812.7    76.2       27  0.8780E+13  0.2865   284.6  0.4460   274.7      0.6726E-01	2
    4609   24.6908   2.3912 151.8166   159.1  -337.1   373.3       27  0.8780E+13  0.3052   270.8  0.4633   244.9      0.4492E-01	1
    4610    5.0888  27.7820 165.7544  -156.8    70.5   263.2       27  0.8780E+13  0.2876   263.4  0.4436   279.2      0.2922E-01	1
    4611   81.3805  11.1960 176.1296  -215.8  -141.3   296.4       27  0.8780E+13  0.5032   238.1  0.4758   226.0      0.9274E-01	3
    4612   37.8617   7.8310 182.7813   296.8  -487.4    52.3       27  0.8780E+13  0.2827   256.4  0.4815   218.1      0.9639E-02	0
    4613   75.6716  68.3729 188.8513  -148.7  -186.4   269.4       27  0.8780E+13  0.3289   293.5  0.4333   299.6      0.9572E-01	1
    4614   86.7592  61.0668 192.1702  -456.5  -305.1   248.0       27  0.8780E+13  0.2783   300.5  0.4404   285.4      0.2409E-01	2
    4615   62.8101  27.6334 194.6885   178.5  -179.0   184.1       27  0.8780E+13  0.3214   241.4  0.4344   297.5      0.8423E-01	1
    4616   41.8428  65.1614 169.0139  -285.0   112.4   151.6       27  0.8780E+13  0.2296   319.2  0.4229   322.4      0.1797E-01	1
    4617   38.9461 127.2593 115.1615  -383.0     9.1  -203.8       27  0.8780E+13  0.5199   394.0  0.5334   160.2      0.1930    	3
    4618   33.2637 115.7043 121.0385  -563.7   380.2  -160.8       27  0.8780E+13  0.2344   283.4  0.4007   379.3      0.7571E-01	1
    4619   38.6082 131.6492 130.7757  -553.1   313.3    51.3       27  0.8780E+13  0.2740   290.6  0.4524   263.2      0.3273E-01	2
    4620    6.9812 127.9169 137.3806    15.7   456.6   256.1       27  0.8780E+13  0.4592   423.2  0.5385   155.6      0.1621    	2
    4621   49.7000 160.2221 154.4523  -403.0   557.3   490.5       27  0.8780E+13  0.2892   281.7  0.4426   281.1      0.1375    	2
    4622   53.3779 147.4232 137.6310  -361.5   200.8   354.7       27  0.8780E+13  0.3210   271.7  0.4377   290.7      0.4708E-01	2
    4623  161.2357  71.1052 131.7800     0.9  -103.8  -271.9       27  0.8780E+13  0.4041   247.0  0.4902   206.6      0.1170    	2
    4624  177.7868  89.2284 133.3041  -261.5  -229.5   322.1       27  0.8780E+13  0.2668   304.0  0.4152   340.7      0.5680E-01	2
    4625  177.4200  76.4274 146.2723  -125.5  -300.0   176.6       27  0.8780E+13  0.2060   299.6  0.4049   367.5      0.4259E-01	2
    4626  159.6781  68.8342 126.2161  -310.7  -256.8   571.4       27  0.8780E+13  0.3685   280.4  0.4816   217.9      0.1045    	3
    4627  141.6525  82.5052 113.7017  -193.9  -208.6   461.6       27  0.8780E+13  0.2679   286.1  0.4379   290.3      0.4510E-01	2
    4628  125.9481  82.2032 133.5067   -48.1  -293.5  -337.0       27  0.8780E+13  0.3581   252.5  0.5026   191.6      0.7303E-01	3
    4629  102.2078   2.5494 139.4892    67.2    90.6   -16.9       27  0.8780E+13  0.2988   260.7  0.4526   262.9      0.4120E-01	1
    4630  126.5865  36.5158 142.4603    45.1  -136.8  -301.8       27  0.8780E+13  0.2384   320.9  0.4232   321.8      0.1705    	2
    4631  141.5627  33.3264 150.2692   222.3  -330.0  -183.4       27  0.8780E+13  0.3281   287.9  0.4457   275.3      0.1338    	2
    4632  140.4026  35.0947 148.3626   285.5  -160.5  -110.3       27  0.8780E+13  0.3047   300.3  0.4457   275.4      0.1333    	2
    4633  168.0806   3.5441 118.8798  -591.4   -14.0   -69.4       27  0.8780E+13  0.3103   264.6  0.4623   246.7      0.9094E-01	2
    4634  124.9841  59.0102 122.8123   308.5  -284.3   -86.4       27  0.8780E+13  0.2812   266.2  0.4174   335.5      0.3273E-01	1
    4635  123.1573  48.0900 129.9533   268.2  -388.8  -210.2       27  0.8780E+13  0.3007   280.2  0.4487   269.8      0.2633E-01	1
    4636  148.9766  99.1735 126.4282  -257.1  -277.1   224.0       27  0.8780E+13  0.3712   251.5  0.4667   239.7      0.3080E-01	2
    4637  110.4484  99.6269  75.3206   -38.7    -0.8    42.7       27  0.8780E+13  0.2277   294.8  0.4260   315.5      0.7449E-01	2
    4638  146.7780 157.9463  39.7084   345.1   154.7  -401.3       27  0.8780E+13  0.2912   287.4  0.4381   289.8      0.2566E-01	2
    4639  129.3216 172.1480  56.7533   122.6   214.2  -238.5       27  0.8780E+13  0.3336   283.4  0.4641   243.7      0.1318    	2
    4640  129.8585 176.1990  62.1702    49.3   287.7  -299.4       27  0.8780E+13  0.3549   236.2  0.4708   233.5      0.6879E-01	1
    4641  142.2613 181.7711  82.0330    75.0   489.0   -83.7       27  0.8780E+13  0.3089   268.0  0.4742   228.5      0.2780E-01	2
    4642  145.6442 116.1114  79.6545   -91.9    69.5    88.5       27  0.8780E+13  0.2576   283.0  0.4349   296.3      0.5101E-01	2
    4643  189.9715 137.0945  49.1651    67.1   108.7  -349.7       27  0.8780E+13  0.2826   276.2  0.4310   304.5      0.5604E-01	2
    4644  188.4858 132.5842  62.3852  -246.7   187.4  -456.8       27  0.8780E+13  0.2471   302.5  0.4091   356.4      0.6343E-01	3
    4645  171.1157 151.2524  68.3507  -106.4   297.5  -335.3       27  0.8780E+13  0.2985   291.2  0.4259   315.6      0.1633E-01	2
    4646  188.3307 160.5978  88.3385   -37.6    -0.2   -93.6       27  0.8780E+13  0.2942   243.9  0.4445   277.5      0.4301E-01	1
    4647  144.0233 116.1346  39.9805   314.1   382.7  -429.5       27  0.8780E+13  0.3520   216.3  0.4811   218.7      0.6479E-01	2
    4648  122.6709 196.5191  14.0090   -53.6   113.3  -306.6       27  0.8780E+13  0.2426   320.8  0.3846   429.0      0.9702E-01	2
    4649  166.8760 130.3630   4.3834    89.3   113.3   148.1       27  0.8780E+13  0.2014   338.8  0.4006   379.6      0.3752E-01	1
    4650  152.7046 196.9794  15.2708  -451.7   -52.3    54.6       27  0.8780E+13  0.3013   255.3  0.4540   260.4      0.5374E-01	2
    4651  175.4011 130.6360  16.2491  -333.0  -264.7    94.7       27  0.8780E+13  0.3070   254.5  0.4753   226.7      0.3975E-01	2
    4652  191.7799 113.7446  19.6097   110.3   516.9  -205.2       27  0.8780E+13  0.2994   272.4  0.4371   292.0      0.7012E-01	2
    4653  163.6345 141.0445  30.6889   214.1   -12.4  -716.2       27  0.8780E+13  0.3945   824.8  0.4844   214.3      0.7759    	2
    4654  175.1735 177.7747  30.6892  -394.7   198.6   171.3       27  0.8780E+13  0.3412   264.9  0.4746   227.9      0.1388    	1
    4655  175.7822 198.7598  34.0215  -190.4    53.7   324.8       27  0.8780E+13  0.1805   370.5  0.3898   411.9      0.3569E-01	2
    4656  168.8489 164.1549  36.1853   -22.4   516.6  -362.8       27  0.8780E+13  0.2764   317.4  0.4317   303.1      0.9151E-01	2
    4657  168.5353 137.3757  31.5113  -774.6   -71.2  -339.1       27  0.8780E+13  0.3684   274.0  0.4920   204.4      0.1124    	3
    4658    1.3007 176.0192  40.9663  -152.5   234.3    80.3       27  0.8780E+13  0.3073   223.3  0.4410   284.2      0.3899E-01	1
    4659   93.9702 177.6645  10.0931  -125.6   104.2  -108.6       27  0.8780E+13  0.2849   263.4  0.4531   261.9      0.8132E-01	2
    4660   70.4616 187.9332   9.1138  -358.4  -107.4  -256.2       27  0.8780E+13  0.3259   250.4  0.4859   212.3      0.7742E-01	2
    4661   67.2385 153.8241  18.5653  -220.9   464.8   189.5       27  0.8780E+13  0.2747   261.6  0.4518   264.2      0.7293E-01	2
    4662   64.8767 181.0039  21.9729   -81.6   301.1  -496.7       27  0.8780E+13  0.2409   289.3  0.4341   298.1      0.3841E-01	2
    4663   50.0628 118.7579  33.2486  -222.4   205.2    10.0       27  0.8780E+13  0.3195   244.2  0.4536   261.0      0.2188E-01	2
    4664   45.1313 133.5070  30.7296  -150.7   358.5    28.3       27  0.8780E+13  0.4799   267.3  0.4446   277.3      0.9452E-01	2
    4665   19.7161 126.6036  37.3570  -154.2    58.6  -224.2       27  0.8780E+13  0.2365   311.3  0.4360   294.1      0.1637E-01	2
    4666   43.1377 146.0656   6.8028   168.6   411.5   -92.0       27  0.8780E+13  0.3345   256.7  0.4343   297.6      0.7366E-01	1
    4667   43.8903 189.0663  37.0152   392.9   201.1  -175.3       27  0.8780E+13  0.3647   305.0  0.4763   225.4      0.1735    	2
    4668  199.3143  97.1476 160.2614   -95.1   156.8    92.2       27  0.8780E+13  0.2771   293.7  0.4513   265.1      0.4056E-01	1
    4669  177.9189  71.0103 155.1628   232.3  -424.6   422.6       27  0.8780E+13  0.2551   358.0  0.4179   334.2      0.7573E-01	2
    4670  169.9536  16.4748 157.4866  -708.7   378.3   331.0       27  0.8780E+13  0.2533   311.0  0.4312   304.1      0.9824E-01	2
    4671  166.1507  21.4741 159.7885  -749.4  -390.9   599.4       27  0.8780E+13  0.2480   331.8  0.4018   376.1      0.1532    	2
    4672  151.1806  11.3934 171.6477    99.4   156.3  -227.2       27  0.8780E+13  0.3383   280.9  0.4721   231.4      0.1287    	1
    4673  155.2024  26.6603 176.6539    53.8  -398.4  -232.0       27  0.8780E+13  0.2335   315.3  0.4291   308.7      0.3018E-01	1
    4674  130.6289  47.3391 189.3196   -20.6  -123.4  -164.3       27  0.8780E+13  0.2541   284.4  0.4394   287.4      0.3333E-01	2
    4675  143.6551  70.1317 156.5766   353.9  -217.0  -445.2       27  0.8780E+13  0.4013   235.1  0.4921   204.3      0.6254E-01	2
    4676  118.8099  15.9266 155.4843   147.2   166.6    75.6       27  0.8780E+13  0.3458   227.7  0.4679   237.8      0.3594E-01	2
    4677  131.1213  85.2803 178.4274   261.9  -202.6   211.6       27  0.8780E+13  0.2519   316.4  0.4418   282.7      0.1077    	1
    4678  124.8914   1.4637 178.6841   220.9  -160.7   306.0       27  0.8780E+13  0.2751   309.9  0.4471   272.8      0.8252E-01	1
    4679  103.6443   2.1671 186.5418   -51.6  -587.1   115.6       27  0.8780E+13  0.2989   285.8  0.4366   293.0      0.7438E-01	2
    4680    1.0666 136.7523  22.8771   -97.2  -242.3   280.1       27  0.8780E+13  0.2519   276.6  0.4369   292.3      0.3827E-01	2
    4681  158.5574  23.4481 100.8810  -191.0  -370.2    18.1       27  0.8780E+13  0.3901   274.7  0.4882   209.2      0.1608    	2
    4682  112.2506   4.7402  88.3629  -174.0   140.9  -389.8       27  0.8780E+13  0.2194   276.2  0.4341   298.0      0.5772E-01	2
    4683  198.5917  73.3682  63.1352    63.7   -41.5  -269.8       27  0.8780E+13  0.3292   254.4  0.4539   260.6      0.6518E-01	2
    4684  175.0577  54.0377  78.1065  -265.1   -81.8  -116.4       27  0.8780E+13  0.2777   295.6  0.4457   275.3      0.3908E-01	1
    4685  126.0072  24.8238  88.2130  -224.5   409.9    66.4       27  0.8780E+13  0.3335   302.8  0.4735   229.4      0.6601E-01	2
    4686  105.5114  30.7628  85.8379    69.2   386.7   242.4       27  0.8780E+13  0.4094   224.7  0.5046   189.3      0.1158    	3
    4687  135.1041  71.6022  93.9352   -60.4  -414.7   353.8       27  0.8780E+13  0.2047   342.1  0.4046   368.2      0.4236E-01	2
    4688  170.4714  81.7931   5.1817   109.6   -44.1  -501.1       27  0.8780E+13  0.2972   325.8  0.4618   247.3      0.1388    	3
    4689  194.0212  91.3550  18.4411    63.5    82.9  -159.4       27  0.8780E+13  0.2476   272.6  0.4130   346.2      0.3677E-01	1
    4690  161.0943  49.4192  26.4973   211.5  -298.0  -171.5       27  0.8780E+13  0.2671   297.8  0.4467   273.5      0.5758E-01	3
    4691  110.1971  68.6390   3.3325   -32.9   -10.8    16.7       27  0.8780E+13  0.2331   311.1  0.4160   338.9      0.2902E-01	3
    4692  176.9868  61.6478   5.7643   219.2    95.8   -66.7       27  0.8780E+13  0.2788   259.8  0.4291   308.6      0.5343E-01	1
    4693  135.9293  15.9846   7.0289   287.7  -804.9    85.0       27  0.8780E+13  0.4486   208.6  0.4999   194.8      0.9323E-01	1
    4694  155.8057  33.2360  14.5683   -97.4  -123.5  -239.7       27  0.8780E+13  0.1549   459.3  0.3723   472.9      0.5544E-01	3
    4695  116.7426  58.9489  22.3623  -453.1  -139.1  -282.8       27  0.8780E+13  0.2988   252.8  0.4716   232.2      0.4342E-01	3
    4696  179.6036  79.8731  36.2999   195.1  -224.6  -446.8       27  0.8780E+13  0.2551   278.4  0.4306   305.4      0.2143E-01	2
    4697  129.7166  56.6221   3.4448   119.2    92.0   -87.6       27  0.8780E+13  0.3891   299.0  0.4780   222.9      0.1650    	3
    4698  189.5275  57.4091  56.6142   170.0  -225.7  -407.8       27  0.8780E+13  0.2833   260.8  0.4335   299.3      0.3122E-01	1
    4699  142.3826  17.0644  56.2444   171.2   -84.9   -87.2       27  0.8780E+13  0.3840   321.0  0.4530   262.2      0.1636    	2
    4700    8.0684  11.6191 128.9358    39.3   -29.5   245.5       27  0.8780E+13  0.2615   291.6  0.4403   285.7      0.2521E-01	2
    4701   95.3786  21.8433 130.9737    93.1   213.8   -93.5       27  0.8780E+13  0.2489   291.1  0.4177   334.7      0.3885E-01	1
    4702   33.7998  28.2473 132.1175    55.5   -96.8   213.3       27  0.8780E+13  0.2991   274.1  0.4497   268.0      0.9636E-01	2
    4703   80.5216   1.6176 135.5697   116.2    27.3   225.5       27  0.8780E+13  0.4584   247.7  0.5335   160.1      0.9861E-01	2
    4704   39.0155 107.3243 132.3697  -546.7    73.4    36.6       27  0.8780E+13  0.3601   249.7  0.4813   218.4      0.7338E-01	1
    4705   71.8219  40.8248 123.9287   498.3    45.8   118.4       27  0.8780E+13  0.5037   227.8  0.4566   256.0      0.6028E-01	1
    4706   53.2110  73.1486 133.6623  -267.2    47.4    14.3       27  0.8780E+13  0.4630   283.0  0.4555   257.9      0.2312    	2
    4707   16.3455 137.9656 106.6336   166.4    59.5    84.6       27  0.8780E+13  0.3136   304.3  0.4412   283.9      0.8471E-01	2
    4708  196.7201 127.3989 158.1849   148.5   -72.3   190.5       27  0.8780E+13  0.2578   277.9  0.4398   286.6      0.4413E-01	2
    4709  169.0501 127.7723 161.9571   -61.7  -986.3  -320.1       27  0.8780E+13  0.4275   217.8  0.4762   225.5      0.9632E-01	3
    4710  193.1452 144.4482 166.5227   278.7   -72.9  -136.4       27  0.8780E+13  0.2845   281.0  0.4643   243.4      0.6137E-01	2
    4711  179.1687 175.6996 188.6335    53.3    -6.4   330.0       27  0.8780E+13  0.3010   238.4  0.4515   264.8      0.1313E-01	1
    4712  161.1983 124.6699 190.9140   -74.5  -185.6  -141.6       27  0.8780E+13  0.3485   283.5  0.4653   241.7      0.1336    	2
    4713  170.5028 152.4513 198.1967    15.3  -285.3   216.7       27  0.8780E+13  0.4196   260.0  0.4838   215.0      0.7545E-01	1
    4714  111.1403 148.9826 188.2404  -169.7   729.9    61.1       27  0.8780E+13  0.3387   267.4  0.4706   233.7      0.9189E-01	3
    4715  198.6396 137.8855 110.0108   344.1   253.0   211.3       27  0.8780E+13  0.3283   222.6  0.4639   244.0      0.7019E-01	2
    4716  106.7536 178.9937 111.6678   285.7   231.3    70.3       27  0.8780E+13  0.2390   302.7  0.4225   323.3      0.3663E-01	2
    4717  134.8431 135.1098 113.1626   191.4  -150.2   177.9       27  0.8780E+13  0.3080   252.1  0.4472   272.4      0.6411E-01	3
    4718  106.6484 172.2378 119.5494    97.2   250.0   -41.5       27  0.8780E+13  0.2889   262.6  0.4682   237.3      0.2449E-01	1
    4719  120.6384 133.3650 123.0867   285.1  -152.3    63.5       27  0.8780E+13  0.2194   344.0  0.4095   355.2      0.9482E-01	2
    4720  198.6261 149.0455 129.8294   428.4  -637.2   232.3       27  0.8780E+13  0.3196   223.6  0.4644   243.2      0.5850E-01	3
    4721  170.7016 110.8677 141.7875   182.5   -62.0   401.4       27  0.8780E+13  0.2910   286.5  0.4568   255.6      0.5612E-01	1
    4722  112.8886 197.2183 144.3932   109.1   192.4    74.0       27  0.8780E+13  0.2680   236.8  0.4498   267.8      0.6230E-01	1
    4723  126.3218 198.9769 108.9893   129.3    65.3   -41.9       27  0.8780E+13  0.3497   240.6  0.4674   238.5      0.3963E-01	1
    4724  150.8612 181.7287 114.4417   481.6   262.7  -132.6       27  0.8780E+13  0.3367   261.1  0.4702   234.3      0.6320E-01	1
    4725  176.4555 187.5769 119.4618  -371.8   -18.9  -102.8       27  0.8780E+13  0.5124   195.1  0.5276   165.6      0.2534E-01	1
    4726  172.0311 158.4104 122.5782   -92.7   162.3  -181.1       27  0.8780E+13  0.2319   334.0  0.4144   342.7      0.7842E-01	2
    4727  161.4915 191.9003 125.0542  -513.9   249.9  -204.7       27  0.8780E+13  0.3020   229.8  0.4575   254.4      0.3148E-01	1
    4728  152.6475 194.6460 136.1114  -107.1  -101.0   718.7       27  0.8780E+13  0.5334   407.4  0.4877   209.9      0.6344    	3
    4729  194.2548 154.4319 152.2500   834.3  -854.8   246.7       27  0.8780E+13  0.4768   368.9  0.4804   219.6      0.1790    	2
    4730   10.7045  34.7983   2.8451    -3.5   518.7   611.8       27  0.8780E+13  0.2785   272.9  0.4495   268.3      0.3163E-01	2
    4731    8.0673  38.8844   6.6457   674.1  -244.0   113.4       27  0.8780E+13  0.3255   439.0  0.4725   230.9      0.4744    	2
    4732   54.0404  14.3458  11.4029   368.2  -466.7   491.8       27  0.8780E+13  0.2445   294.2  0.4019   375.8      0.1075E-01	1
    4733   41.8752  23.9786  14.9654   111.7  -146.8   636.0       27  0.8780E+13  0.2998   241.9  0.4660   240.7      0.5688E-01	1
    4734   45.4290  33.1719  22.3325   185.9  -186.3   965.7       27  0.8780E+13  0.3632   258.1  0.4560   257.0      0.9078E-01	1
    4735   77.3204  14.1155  34.0626  -637.3  -244.0   122.8       27  0.8780E+13  0.3654   255.5  0.4600   250.4      0.9111E-01	2
    4736   47.8292  52.0740  36.0486    72.0  -570.9    61.2       27  0.8780E+13  0.2756   353.3  0.4404   285.4      0.2184    	2
    4737   35.7859  85.7240   3.3072   -22.1   190.2   230.0       27  0.8780E+13  0.4169   222.2  0.5020   192.3      0.1112    	2
    4738   40.2597  73.5233   5.7298  -117.5    -8.4   297.7       27  0.8780E+13  0.2538   268.8  0.4616   247.7      0.3916E-01	1
    4739   97.1445  44.2869   6.1657  -239.0  -368.6  -114.9       27  0.8780E+13  0.2268   323.5  0.4291   308.7      0.1580E-01	1
    4740   87.1407  96.6315   7.1718  -179.7   399.8   459.7       27  0.8780E+13  0.3012   262.7  0.4385   289.2      0.9457E-01	2
    4741   74.7008  72.2212   8.2745  -145.9  -154.7   -80.6       27  0.8780E+13  0.2706   325.2  0.4349   296.5      0.1291    	1
    4742   47.0091  75.4944  13.2182  -123.5   -82.0    78.0       27  0.8780E+13  0.3173   249.3  0.4531   262.0      0.5071E-01	2
    4743   53.0004  83.7656  21.2964  -183.6   -16.7     9.5       27  0.8780E+13  0.3235   224.3  0.4845   214.1      0.5154E-01	2
    4744   53.8250  28.4652  26.1440   218.9   305.0   683.2       27  0.8780E+13  0.2797   238.5  0.4442   278.2      0.3147E-01	2
